"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","Uniprot"
"ENSG00000151332",333.214476825215,-0.525355080323921,0.118465965604152,-4.43464988146359,9.22220414947218e-06,0.000199814423238564,"MBIP","Q9NS73"
"ENSG00000115841",182.372182087865,0.756004700788761,0.170506328492843,4.43388059241739,9.25518994606299e-06,0.000199956992486625,"RMDN2","Q96LZ7"
"ENSG00000183621",494.244200489439,0.702660838044963,0.15847250311417,4.43396061926742,9.25175328573235e-06,0.000199956992486625,"ZNF438","Q7Z4V0"
"ENSG00000164292",15288.3343204177,1.06640579421398,0.24069367189907,4.43055185373196,9.39922417154625e-06,0.000202779558515766,"RHOBTB3","O94955"
"ENSG00000180891",1105.72890760602,0.649005162425161,0.146611814149872,4.42669075605137,9.5689762400772e-06,0.000206148143891848,"CUEDC1","Q9NWM3"
"ENSG00000179300",68.2104445755347,3.03781022624692,0.686388240513625,4.42579002223832,9.60899596047315e-06,0.000206716255428076,"RTL3","Q8N8U3"
"ENSG00000159720",1497.03235440015,-0.388786525990971,0.0880858464821466,-4.41372299316861,1.01607954422643e-05,0.000218276946061124,"ATP6V0D1","P61421"
"ENSG00000103175",274.850806295149,1.6641822421229,0.377140007977718,4.4126377656046,1.0211877294036e-05,0.000218753722232215,"WFDC1","Q9HC57"
"ENSG00000167771",45.9705586712598,-1.40745176126407,0.318954271711447,-4.412707043276,1.02086090668016e-05,0.000218753722232215,"RCOR2","Q8IZ40"
"ENSG00000126062",1341.13567820936,0.37574285213299,0.0852529752139366,4.40738697025046,1.04625167351371e-05,0.000223490572572147,"TMEM115","A0A024R2Y2"
"ENSG00000127324",25.3351357594336,3.90537467347086,0.886046628091421,4.40764012824381,1.04502989839984e-05,0.000223490572572147,"TSPAN8","P19075"
"ENSG00000044090",1230.24037547482,-0.428707329603047,0.0973111120818685,-4.40553314448172,1.05524014776436e-05,0.00022446084322881,"CUL7","Q14999"
"ENSG00000101126",1652.31830284382,-0.333719178580732,0.0757414865211658,-4.40602890052172,1.05282922451865e-05,0.00022446084322881,"ADNP","Q9H2P0"
"ENSG00000146247",1611.46468014905,-0.456211443063529,0.103553584750342,-4.40555915242736,1.05511353696962e-05,0.00022446084322881,"PHIP","Q8WWQ0"
"ENSG00000105419",930.489259155313,0.647363018548417,0.146978950604486,4.40446074683471,1.06047339976255e-05,0.000225257638701317,"MEIS3","A0A024R0S2"
"ENSG00000137959",100.930552118511,1.45828670525459,0.331690351198752,4.39653037836114,1.09994972521832e-05,0.000233315666504641,"IFI44L","Q53G44"
"ENSG00000181634",27.6898016044377,-2.01681827697133,0.459168069184247,-4.39233128852882,1.12141645286873e-05,0.00023753639410765,"TNFSF15","O95150"
"ENSG00000137965",203.386626205411,-1.03437258164465,0.235642422028283,-4.389585596436,1.13566870593968e-05,0.000240219309377884,"IFI44","Q8TCB0"
"ENSG00000101460",478.026190127892,0.607582330096695,0.138435853470198,4.38890876074597,1.13920847796347e-05,0.000240242433282723,"MAP1LC3A","Q9H492"
"ENSG00000159212",748.984948400376,1.04745611757119,0.238673591634131,4.38865527769347,1.14053687375555e-05,0.000240242433282723,"CLIC6","Q96NY7"
"ENSG00000172081",950.127675280757,0.531309687294766,0.121052597173385,4.38908127294256,1.13830526041228e-05,0.000240242433282723,"MOB3A","Q96BX8"
"ENSG00000126705",598.825305882244,-0.52612289772695,0.120011191368413,-4.38394862785626,1.16547268331172e-05,0.000244813922174148,"AHDC1","Q5TGY3"
"ENSG00000196159",2999.9851378813,0.503698995610231,0.114895282430608,4.3839832668016,1.1652872799034e-05,0.000244813922174148,"FAT4","B3KU84"
"ENSG00000147027",12756.5450291773,1.16792390624887,0.266672549641471,4.37961802899883,1.18887515401041e-05,0.000249383853289303,"TMEM47","A0A024RBY7"
"ENSG00000278817",15.2128268168988,4.0809261704679,0.932457091926513,4.37652971466651,1.20583759145146e-05,0.000252592120643601,"LOC102724770","Q14129"
"ENSG00000177469",19490.5474683114,0.654627353065184,0.149633009624833,4.37488596070142,1.21495977540561e-05,0.000254151461305496,"CAVIN1","Q6NZI2"
"ENSG00000134987",1083.46397977032,-0.778691677158721,0.178133968149734,-4.37138230988139,1.23462393789774e-05,0.000257908683302913,"WDR36","Q8NI36"
"ENSG00000164761",7814.68191222569,-1.58694188465069,0.363428699740949,-4.3665838327624,1.26204862310191e-05,0.000263274468276562,"TNFRSF11B","O00300"
"ENSG00000064309",400.460451223338,-1.49092805891993,0.342460909188804,-4.35357151404967,1.33937375418754e-05,0.00027866914422435,"CDON","Q4KMG0"
"ENSG00000143869",321.543285730357,1.81393818152149,0.416657569259292,4.3535466900222,1.33952550013421e-05,0.00027866914422435,"GDF7","Q75RY1"
"ENSG00000158813",84.2727344515981,1.52711250824126,0.352033253505679,4.3379779979127,1.43799546173931e-05,0.000298744050316075,"EDA","A0A0U5J797"
"ENSG00000196781",1063.85100323443,0.912696058017869,0.210582003301753,4.33415982233783,1.46317850393402e-05,0.000303559430713434,"TLE1","Q04724"
"ENSG00000102780",472.590892293774,0.661472447849612,0.152688242615804,4.33217670540632,1.47642367765357e-05,0.000305888325554901,"DGKH","A8K0I1"
"ENSG00000140682",1858.07008535002,0.64242774637768,0.148349161936334,4.33051146357932,1.48763400826978e-05,0.0003077898504815,"TGFB1I1","O43294"
"ENSG00000198728",2089.19729082143,-0.508981212807821,0.1175545891165,-4.32974345479109,1.49283151242009e-05,0.000308443837047781,"LDB1","Q86U70"
"ENSG00000109689",1160.0423434388,-1.01698727675674,0.235241991852434,-4.32315365444913,1.53814526947949e-05,0.000317373434690285,"STIM2","B3KUB5"
"ENSG00000198046",236.474788624346,-0.865557831134318,0.200259915348111,-4.32217216126215,1.54500554296744e-05,0.000318355223785604,"ZNF667","Q5CZB4"
"ENSG00000035115",469.642006100102,-0.534510203063139,0.12380706605953,-4.31728349661506,1.5796122195353e-05,0.000324892279285093,"SH3YL1","Q96HL8"
"ENSG00000173914",321.912919427587,-0.614509406267136,0.142343541461775,-4.31708667605517,1.58102086387001e-05,0.000324892279285093,"RBM4B","E9PLB0"
"ENSG00000105186",552.753425603301,0.485774136578968,0.112563542097901,4.31555481930794,1.59202536076211e-05,0.000326710353505992,"ANKRD27","Q96NW4"
"ENSG00000129116",22899.4584204201,0.876332473983931,0.20311722571704,4.31441730700251,1.60024417864922e-05,0.000327952612796243,"PALLD","Q8WX93"
"ENSG00000131771",89.6699369856323,-3.04228544536291,0.705969478814528,-4.30937248232254,1.63718424896866e-05,0.000335069668251762,"PPP1R1B","A0A024R1R3"
"ENSG00000161381",638.807783189439,-1.27537341790529,0.295977913830503,-4.30901549848634,1.63982877804679e-05,0.000335157987092019,"PLXDC1","Q8IUK5"
"ENSG00000035403",17004.3073453495,0.878840960069001,0.204097002200299,4.30599641638301,1.66235747323901e-05,0.000339304635204916,"VCL","A0A024QZN4"
"ENSG00000164402",2021.3289302764,-0.331175718311724,0.0769201608272904,-4.30544755431955,1.66648469839185e-05,0.00033968924303021,"SEPT8","Q92599"
"ENSG00000125965",457.61167264081,-1.22441355786241,0.284552281683991,-4.30294760110965,1.685407209891e-05,0.000343084572497302,"GDF5","F1T0J1"
"ENSG00000154654",1359.99538473703,-0.924777887751895,0.21502097638596,-4.30087288828942,1.70126632022404e-05,0.000345848032480445,"NCAM2","O15394"
"ENSG00000164692",207689.679611623,-0.469230457068705,0.109132966560218,-4.29962157044259,1.71090003989713e-05,0.000347340229279383,"COL1A2","A0A0S2Z3H5"
"ENSG00000048740",5672.82425267741,0.849811261897425,0.197927641525425,4.29354513269569,1.75842548973128e-05,0.000356510763614194,"CELF2","O95319"
"ENSG00000188501",23.9533265005472,-2.89134433762672,0.673642248390237,-4.29210659595059,1.7698594181462e-05,0.00035834920973027,"LCTL","Q6UWM7"
"ENSG00000114850",2864.24089084225,0.379409466677662,0.0884780011837735,4.28817854835586,1.80144264439169e-05,0.000364132068324464,"SSR3","Q9UNL2"
"ENSG00000166592",106.180971782242,-1.46414481497597,0.341455001066537,-4.28795832658097,1.80322912673059e-05,0.000364132068324464,"RRAD","A0A024R6X0"
"ENSG00000065526",1489.2348721478,0.729551415630928,0.170182194675164,4.28688451822743,1.81196427798363e-05,0.000365408774834382,"SPEN","Q96T58"
"ENSG00000171819",258.261736209332,5.89379338689516,1.37560260074924,4.28451747887436,1.83136211563088e-05,0.000368829511186565,"ANGPTL7","O43827"
"ENSG00000185745",283.997852484848,-1.59984121858618,0.373501008579008,-4.28336519002401,1.84087653677548e-05,0.000370253322038044,"IFIT1","P09914"
"ENSG00000109861",4209.17580466704,1.05208848384658,0.246062256267059,4.27570038496563,1.90537330614026e-05,0.000382717224423001,"CTSC","P53634"
"ENSG00000101384",1244.85651932936,-0.583670696184724,0.136779049445943,-4.26725217457662,1.97895418717217e-05,0.000396488399207494,"JAG1","P78504"
"ENSG00000183049",325.74735723522,-0.721345899451987,0.16904536075956,-4.26717359299783,1.97965114055392e-05,0.000396488399207494,"CAMK1D","Q5SQQ7"
"ENSG00000189320",1338.32017123955,0.822774929503493,0.192825842917595,4.26693288126897,1.98178750874925e-05,0.000396488399207494,"FAM180A","Q6UWF9"
"ENSG00000084764",313.392834137857,-0.730247188677836,0.171224390556661,-4.26485494446065,2.00032114488708e-05,0.000399668387062201,"MAPRE3","Q9UPY8"
"ENSG00000074935",273.111485781263,-0.662484734845665,0.155366172386315,-4.26402172796283,2.00779907236558e-05,0.000400633951923278,"TUBE1","Q9UJT0"
"ENSG00000106211",8538.62956816814,0.501825085450596,0.117864474651325,4.25764495141672,2.06591707833023e-05,0.000411688344096202,"HSPB1","P04792"
"ENSG00000111231",251.748404364098,0.702820900630134,0.165114583097739,4.256564668271,2.07592010228422e-05,0.000413138107084028,"GPN3","Q9UHW5"
"ENSG00000070808",25.5885475782533,-1.71713234596498,0.403690557640049,-4.25358560775668,2.10374458231307e-05,0.000418126137783877,"CAMK2A","A8K161"
"ENSG00000132330",160.205117398884,0.630366268174525,0.14822476099215,4.25277304517231,2.11139534277823e-05,0.000419096755784749,"SCLY","A0A0A0MQU4"
"ENSG00000085415",393.381525407679,0.715641534183757,0.168422725641576,4.24907940099917,2.1465083097117e-05,0.000425508748044289,"SEH1L","Q96EE3"
"ENSG00000061273",3199.21024764819,0.624213556790539,0.146962168058377,4.24744384924008,2.16223332554515e-05,0.000428065669482108,"HDAC7","Q8WUI4"
"ENSG00000151929",1202.68635289829,0.421692967991405,0.0993277077775806,4.24547165566007,2.18134083774584e-05,0.000430722385758289,"BAG3","O95817"
"ENSG00000170776",2917.057455751,0.556055233959745,0.130973454308288,4.24555675725626,2.18051302707416e-05,0.000430722385758289,"AKAP13","A8MYJ1"
"ENSG00000141469",72.1302155257671,-2.93302729565649,0.69128387569059,-4.2428695342075,2.20679740991941e-05,0.000435181598609758,"SLC14A1","Q13336"
"ENSG00000135093",348.717137541514,-0.542557958185513,0.127907152036127,-4.2418109507455,2.21723424305882e-05,0.000435936729309714,"USP30","B3KUS5"
"ENSG00000154945",1204.69476258018,0.349248626696689,0.0823387745150789,4.24160583824004,2.21926192339247e-05,0.000435936729309714,"ANKRD40","A8IK34"
"ENSG00000170873",1670.51689714334,1.88077354483727,0.443364808323209,4.24204517257536,2.21492095320802e-05,0.000435936729309714,"MTSS1","O43312"
"ENSG00000275482",1447.18905030794,1.39882038999238,0.329859318265076,4.24065749407838,2.22865993411063e-05,0.000437215734483231,"EPHB6","J3KQU5"
"ENSG00000176371",120.021671201796,-0.809006989709579,0.190848722558896,-4.23899609524459,2.24521563254549e-05,0.000439893800192774,"ZSCAN2","Q7Z7L9"
"ENSG00000149577",1335.50066951113,0.695830180494042,0.164298813767297,4.23515036133843,2.28398824938358e-05,0.000446912171019565,"SIDT2","Q8NBJ9"
"ENSG00000123405",12.6737953619004,-2.47823976772392,0.586055983305384,-4.22867411701273,2.35072553656072e-05,0.000459377267757575,"NFE2","A8K3E0"
"ENSG00000170759",4490.45262291864,0.55407080017736,0.131058484762361,4.22766065991087,2.36133559500968e-05,0.000460856025598216,"KIF5B","P33176"
"ENSG00000125868",15937.9441078362,0.901021151806494,0.213172171882634,4.22672970795911,2.3711220329896e-05,0.000462170440020947,"DSTN","P60981"
"ENSG00000142002",1575.86721779364,0.511784902257297,0.121309263206688,4.21884437122755,2.45557691520289e-05,0.000477403239804207,"DPP9","Q86TI2"
"ENSG00000165637",2196.41163782697,0.529181690678013,0.125431439931071,4.21889193784921,2.45505898465765e-05,0.000477403239804207,"VDAC2","P45880"
"ENSG00000126458",2035.8709955834,0.585173367476267,0.138726444315759,4.21818183521187,2.46280177377631e-05,0.000478194011074901,"RRAS","A0A024QZF2"
"ENSG00000148908",406.930993232911,-0.629084763356803,0.149204622328097,-4.21625519062982,2.48392663590669e-05,0.000481678218960395,"RGS10","O43665"
"ENSG00000166963",7139.81802714842,-0.7364261589547,0.17485034158776,-4.21175133126679,2.53398407859427e-05,0.000490756890924682,"MAP1A","P78559"
"ENSG00000168781",326.426751737297,-1.22505541256451,0.291188711819892,-4.20708414453318,2.58686840027284e-05,0.000500359156093642,"PPIP5K1","Q6PFW1"
"ENSG00000160460",190.321023811135,-1.31577883426972,0.312919803162263,-4.20484360840349,2.61262746823795e-05,0.000504696977123262,"SPTBN4","Q9H254"
"ENSG00000011478",148.179692769756,0.741744543437108,0.176429709379525,4.20419296753197,2.62015336476943e-05,0.000505506021776218,"QPCTL","Q9NXS2"
"ENSG00000166986",1704.42316560782,-0.394908988395512,0.0939427481195911,-4.20371977933607,2.62563962913536e-05,0.000505920002331488,"MARS","P56192"
"ENSG00000031823",1567.98226075845,-0.547513205505135,0.130471056807468,-4.19643420466107,2.71150184472253e-05,0.000520920929075609,"RANBP3","B7Z7F3"
"ENSG00000137962",4572.42412811343,1.21889764044465,0.290458023224731,4.1964674513452,2.71110402880718e-05,0.000520920929075609,"ARHGAP29","Q52LW3"
"ENSG00000189007",174.719484074007,-1.12891389303297,0.269029781528458,-4.1962413477764,2.71381058461971e-05,0.000520920929075609,"ADAT2","Q7Z6V5"
"ENSG00000080822",1023.22692152675,0.465360122505686,0.1109483909025,4.19438370146926,2.7361448747119e-05,0.000524543216803945,"CLDND1","Q9NY35"
"ENSG00000146966",2685.88717969121,0.468425173023915,0.111708861557786,4.1932678078686,2.7496450579998e-05,0.000526464910283273,"DENND2A","Q9ULE3"
"ENSG00000136141",517.291353431475,-0.599661634327813,0.143034024303908,-4.19244048572453,2.75969493615471e-05,0.000527721967273524,"LRCH1","Q9Y2L9"
"ENSG00000108797",1888.70438293358,-0.623094396435321,0.148678946278041,-4.19087175443179,2.77884703855991e-05,0.00053004582366486,"CNTNAP1","P78357"
"ENSG00000171603",6904.33112544511,0.3516725014579,0.0839106657102705,4.19103457803763,2.77685331889382e-05,0.00053004582366486,"CLSTN1","O94985"
"ENSG00000064201",17.1426991592073,-2.07145054528756,0.494426665203196,-4.1896011907777,2.79445147095888e-05,0.000532351792800909,"TSPAN32","Q96QS1"
"ENSG00000124762",8083.33868783847,-0.982095722155727,0.234477857105754,-4.18843695638512,2.80882313286823e-05,0.000534417416423233,"CDKN1A","A0A024RCX5"
"ENSG00000122085",488.337995127163,-0.466566862722928,0.111422513870503,-4.18736614814828,2.82210352831999e-05,0.000536270488537093,"MTERF4","B4DFP7"
"ENSG00000170802",302.10986615497,1.00491644095413,0.240053421767002,4.18622002368085,2.83638414395402e-05,0.000538308745115084,"FOXN2","P32314"
"ENSG00000110090",2284.63120555179,0.708479829842707,0.169359803011138,4.18328208492373,2.87330503670496e-05,0.000544500457888227,"CPT1A","P50416"
"ENSG00000138615",855.755382175577,1.38741117554362,0.331674275737519,4.18305330571246,2.87619918329866e-05,0.000544500457888227,"CILP","O75339"
"ENSG00000105552",501.765286707332,0.744862409782691,0.17818974889481,4.18016420362321,2.9129867422275e-05,0.000550776332222665,"BCAT2","O15382"
"ENSG00000187109",11827.4600748288,0.418907389477017,0.100238762800637,4.17909576867159,2.92670429724686e-05,0.000552680007254409,"NAP1L1","B7Z2V4"
"ENSG00000064933",474.677180926486,0.577144839699771,0.138194204736514,4.17633171231873,2.96247726777448e-05,0.000558738707602049,"PMS1","P54277"
"ENSG00000254470",365.954510933768,0.731488998787919,0.175215538165817,4.1747952632812,2.98254161444918e-05,0.000561823292920805,"AP5B1","Q2VPB7"
"ENSG00000135069",711.367453900976,-1.25158684907521,0.29982504768142,-4.17439056127522,2.98784803208335e-05,0.000562123707402514,"PSAT1","A0A024R280"
"ENSG00000078124",327.409499396012,0.868652672611577,0.208316730192766,4.16986514625,3.04779929751374e-05,0.000571273766842149,"ACER3","B7Z2Q2"
"ENSG00000186073",325.93824266317,-0.55713983397497,0.133607071677243,-4.16998761353637,3.04616194636805e-05,0.000571273766842149,"C15orf41","Q9Y2V0"
"ENSG00000196924",73739.3249566411,0.683272430357153,0.163837853325319,4.17041859673561,3.04040647410804e-05,0.000571273766842149,"FLNA","P21333"
"ENSG00000101417",291.295276340568,-0.589557532178463,0.141408241942725,-4.16918790643939,3.05686890380268e-05,0.000571996602226594,"PXMP4","Q9Y6I8"
"ENSG00000157368",53.9735372844147,-2.11542121394714,0.507415300091017,-4.16901345617226,3.05920929550043e-05,0.000571996602226594,"IL34","Q6ZMJ4"
"ENSG00000153904",3093.39374538368,1.35285466733729,0.324991545184269,4.16273803852414,3.14454053486902e-05,0.000587226466098537,"DDAH1","B4E3V1"
"ENSG00000128510",163.354469753081,-2.22859740560687,0.535604172359406,-4.16090374313107,3.16990680293493e-05,0.000591234464660708,"CPA4","Q9UI42"
"ENSG00000117122",706.031356008506,-0.71586661977802,0.17221932404394,-4.1567148387795,3.2285656187229e-05,0.000601434517780545,"MFAP2","P55001"
"ENSG00000111885",5780.07463927868,0.826382778959571,0.198874848039023,4.15529056141589,3.24874418242273e-05,0.000604450007896711,"MAN1A1","P33908"
"ENSG00000135679",3281.03314493111,-0.671343211203403,0.161575636119325,-4.1549779863321,3.25318861937495e-05,0.000604534253256855,"MDM2","A0A0A8KB75"
"ENSG00000049089",69.330610655078,-0.932143394751683,0.224397673937182,-4.15397975565749,3.26742095525123e-05,0.000606434930971566,"COL9A2","Q14055"
"ENSG00000075142",1478.07969934526,0.415145222343472,0.100008477178596,4.15110032724629,3.30880672649774e-05,0.000613364478247348,"SRI","P30626"
"ENSG00000140564",2519.98803846909,0.512316539976371,0.123471735730696,4.14926166660347,3.33549362198219e-05,0.000617555634534478,"FURIN","A0A024RC70"
"ENSG00000070882",1137.43626772457,-1.12236951256613,0.270560085028835,-4.14831889355192,3.34925649529374e-05,0.00061934663762178,"OSBPL3","Q9H4L5"
"ENSG00000147459",1166.48221391024,0.711781725553781,0.171629787724174,4.14719225020359,3.36577431121457e-05,0.000621642096870057,"DOCK5","B9A015"
"ENSG00000154319",89.7923845216443,0.986924515931511,0.238026950183822,4.14627215602828,3.37932126151225e-05,0.000623383928204666,"FAM167A","Q96KS9"
"ENSG00000139436",2638.63526552401,0.544316191329983,0.131291660035212,4.1458550465734,3.38547959329735e-05,0.000623760200005942,"GIT2","Q14161"
"ENSG00000179388",56.3232846179851,-1.96822920943449,0.475076671917583,-4.14297170494606,3.42834257302598e-05,0.000630890015412861,"EGR3","B4DH80"
"ENSG00000161267",42.4134126261392,1.56567871197046,0.37807917170215,4.14113981714892,3.45584214461297e-05,0.000635178753400041,"BDH1","Q02338"
"ENSG00000171469",630.454629229045,-0.605607872080149,0.146258534466724,-4.14066689706873,3.46297538132284e-05,0.000635718329092538,"ZNF561","A8KAD9"
"ENSG00000144362",100.684408365839,1.4642297159737,0.353832262521418,4.13820295961583,3.50036668262097e-05,0.000641804520681532,"PHOSPHO2","Q8TCD6"
"ENSG00000179862",58.1084413078857,1.47917882800043,0.357589553529628,4.13652695779288,3.52601948160244e-05,0.000645726300469999,"CITED4","Q96RK1"
"ENSG00000204262",16019.6486291957,0.37495060407162,0.090653818548528,4.13607071467049,3.53303357012388e-05,0.000646229389124712,"COL5A2","P05997"
"ENSG00000154710",1280.38728267921,0.410652075365004,0.0993975886562422,4.13140882909351,3.60546689097688e-05,0.000658682702820807,"RABGEF1","A0A0A0MSJ3"
"ENSG00000198925",2050.32199109614,0.372390241015906,0.0901789564562872,4.12945830878423,3.63618929271533e-05,0.000663495022146671,"ATG9A","A0A024R438"
"ENSG00000100320",5407.33945229994,-0.413579389165308,0.100176342156061,-4.12851358178969,3.65115876510128e-05,0.000665424783362923,"RBFOX2","O43251"
"ENSG00000116455",502.552674839896,0.504757199514357,0.12233099920746,4.12615937730015,3.68871680554338e-05,0.000670655654501254,"WDR77","Q9BQA1"
"ENSG00000131370",1431.48422952866,-0.857798320696255,0.207885980926744,-4.12629229192001,3.68658660528728e-05,0.000670655654501254,"SH3BP5","A0A024R2J3"
"ENSG00000084710",26.0125454637684,-2.11765140565494,0.513557207192417,-4.12349661536637,3.73163945941335e-05,0.000677338552324199,"EFR3B","B3KT90"
"ENSG00000142875",1028.01819791706,-0.612531537326164,0.14855280763338,-4.12332521400646,3.73441856184025e-05,0.000677338552324199,"PRKACB","P22694"
"ENSG00000102996",168.083826031282,1.2688706462757,0.307849291192829,4.12172671036268,3.76043148944089e-05,0.000681240848176821,"MMP15","A0A024R6U8"
"ENSG00000105486",169.526609785985,-1.11545611201004,0.27091012507459,-4.11743972914603,3.83104674433085e-05,0.000690728606462984,"LIG1","P18858"
"ENSG00000125970",2091.87967105203,-0.431262543681255,0.104735235149227,-4.11764525154109,3.82763284277719e-05,0.000690728606462984,"RALY","Q9UKM9"
"ENSG00000154217",194.499919189598,0.959998138426484,0.233116255070839,4.11810895870287,3.81994087771205e-05,0.000690728606462984,"PITPNC1","Q9UKF7"
"ENSG00000196305",3000.26898668304,-0.690899986993429,0.167783806268098,-4.11779898406558,3.8250811030622e-05,0.000690728606462984,"IARS","P41252"
"ENSG00000143322",1187.01226451479,0.664846796966188,0.16150778682741,4.11649995350786,3.84669407357437e-05,0.000692725109920141,"ABL2","P42684"
"ENSG00000100906",568.897778757053,0.856632593541356,0.208112879476623,4.11619211504678,3.85183278178867e-05,0.000692826692163771,"NFKBIA","P25963"
"ENSG00000132589",2015.72786644991,0.526931300774873,0.128025729312135,4.11582346459579,3.85799519076359e-05,0.00069311194737977,"FLOT2","J3QLD9"
"ENSG00000123352",639.100759189755,-0.561491654774303,0.136690754295656,-4.10775152765506,3.99529577397664e-05,0.000716928370816069,"SPATS2","A0A024R101"
"ENSG00000119523",802.028795708802,0.389964593136271,0.0950629113280295,4.10217389398729,4.09286477618579e-05,0.000733567302193299,"ALG2","A0A024R184"
"ENSG00000188428",267.477201566379,-0.690454406051209,0.168341293973013,-4.10151537840677,4.10453222242463e-05,0.000734788894900958,"BLOC1S5","Q8TDH9"
"ENSG00000183496",190.04571921043,-1.67687171148586,0.408960615740005,-4.1003256718293,4.12569126103496e-05,0.000737704771527444,"MEX3B","Q6ZN04"
"ENSG00000166260",910.725434468954,0.906091473650678,0.221175122008823,4.09671515232411,4.19054013702953e-05,0.000748416631784343,"COX11","B4DEY8"
"ENSG00000068383",1410.80861574652,1.29756279448948,0.316879670099723,4.09481237493443,4.2251040683604e-05,0.000752152840062477,"INPP5A","Q14642"
"ENSG00000100380",6325.85757052382,-0.303030881093816,0.0739957915703805,-4.09524480599131,4.21722529453796e-05,0.000752152840062477,"ST13","B4E0U6"
"ENSG00000158467",546.366755633475,-0.815676165616004,0.199200792875323,-4.09474356925138,4.22635897585453e-05,0.000752152840062477,"AHCYL2","Q96HN2"
"ENSG00000078699",508.578156051852,-0.592660143372258,0.144816901281793,-4.0924791107015,4.2678570183441e-05,0.000758646649563632,"CBFA2T2","O43439"
"ENSG00000133121",1034.18962663301,0.70818154711479,0.173112445965504,4.09087598043593,4.29746906806075e-05,0.000763014877324503,"STARD13","Q9Y3M8"
"ENSG00000170899",431.570178945163,-0.706122422258584,0.172699342745209,-4.08873833006045,4.33725777367623e-05,0.000769177622743871,"GSTA4","A0A024RD58"
"ENSG00000121753",515.009318318253,-0.684756334147779,0.167536617819694,-4.08720399790287,4.36603190439564e-05,0.000773374891135345,"ADGRB2","O60241"
"ENSG00000145431",1030.09209014272,-0.829061622084854,0.202975487043528,-4.08454062192771,4.41641002502087e-05,0.000781384694263331,"PDGFC","Q9NRA1"
"ENSG00000161011",17777.229851117,-0.629043930199251,0.154052886884236,-4.08329855364508,4.44009198273533e-05,0.000784658028920964,"SQSTM1","Q13501"
"ENSG00000100302",35.9024357827501,-1.98953964488073,0.487303341753065,-4.08275395305806,4.45051357665921e-05,0.00078558307830424,"RASD2","Q96D21"
"ENSG00000100647",850.433231758249,0.678017136904253,0.166088750253718,4.08225804498204,4.46002355840238e-05,0.000785924889763974,"SUSD6","Q92537"
"ENSG00000109339",761.557092139261,-0.761778520953518,0.186619950461584,-4.08197794002915,4.46540361878078e-05,0.000785924889763974,"MAPK10","A0A1P0B7D2"
"ENSG00000156675",1636.12089117043,1.45131770839939,0.355554607364348,4.08184194027945,4.46801802632408e-05,0.000785924889763974,"RAB11FIP1","Q6WKZ4"
"ENSG00000122299",1477.79900026461,0.502700289120662,0.123316166495401,4.07651570274371,4.57155696443813e-05,0.000803204526988579,"ZC3H7A","Q8IWR0"
"ENSG00000184564",43.0620230480362,-2.97365689519998,0.729737546965855,-4.07496764770296,4.60207445255578e-05,0.00080762940421735,"SLITRK6","Q9H5Y7"
"ENSG00000106948",547.479212078056,-0.910375357666883,0.223485680041188,-4.07352881624944,4.63061190723084e-05,0.000811696959895961,"AKNA","Q64FY1"
"ENSG00000104093",723.020963286166,-0.505522725412008,0.124137976509196,-4.07226490738361,4.65581835737131e-05,0.000815171896212584,"DMXL2","Q8TDJ6"
"ENSG00000142327",1040.76401732274,0.545351133522558,0.133988980067914,4.07011929821495,4.69890693913099e-05,0.000821766115394213,"RNPEPL1","Q9HAU8"
"ENSG00000129128",3708.19453774392,0.834937035540297,0.205506182296009,4.06283171733326,4.84809812562203e-05,0.000846879424596835,"SPCS3","P61009"
"ENSG00000219481",952.807542286314,-0.674701120795009,0.166165410467052,-4.06041858470173,4.8984816482288e-05,0.000854694753023332,"NBPF1","Q3BBV0"
"ENSG00000104313",102.188579993028,-0.975368314587813,0.240245189641181,-4.05988696816188,4.90964773448087e-05,0.000855657249007051,"EYA1","A0A024R813"
"ENSG00000142227",2295.64729975589,-0.550807683598194,0.135715229167401,-4.05855471767866,4.93773645065449e-05,0.000859563431553588,"EMP3","A0A024QZF8"
"ENSG00000104047",1678.16093429181,-0.463221748649299,0.114182620448999,-4.05684986758734,4.97390316567459e-05,0.000864865251941926,"DTWD1","Q8N5C7"
"ENSG00000120942",291.569810256613,0.673558296310407,0.166281161182586,4.05071922471604,5.10604466659733e-05,0.000886823927472667,"UBIAD1","Q9Y5Z9"
"ENSG00000067113",1761.91047826907,-0.901636029468022,0.222743773685106,-4.04786187533425,5.16876318644004e-05,0.000895662682593071,"PLPP1","A0A024QZS3"
"ENSG00000099849",41.6031871944642,1.34381412768268,0.331959859405266,4.04812235458298,5.16301558863726e-05,0.000895662682593071,"RASSF7","Q02833"
"ENSG00000260549",78.3518099819245,0.913981643004531,0.226225203842188,4.04014065401003,5.34191551028196e-05,0.000924609261751089,"MT1L",NA
"ENSG00000135048",957.33779277493,0.856533689769701,0.2120951925297,4.03843990782468,5.38078734941768e-05,0.00093027425122067,"TMEM2","Q9UHN6"
"ENSG00000138185",883.697564675488,-0.451287204644574,0.11176847760283,-4.03769662362431,5.3978596961065e-05,0.000932161745695928,"ENTPD1","P49961"
"ENSG00000145386",194.391353411548,1.01653036711349,0.252012324528837,4.03365338982529,5.4916304450137e-05,0.000947274978242967,"CCNA2","P20248"
